id,date,author,text,type,author_channel_url,author_channel_id,edited_date,parent_post_id,parent_username,direct_reply_to,likes
Ugw-YLhg-faG2jSXKY94AaABAg,2024-09-03T14:59:28Z,@inandy7407,gw sih yes . Tapera . keren,Thread,http://www.youtube.com/@inandy7407,UCSIOTMyIzY6_mzDlHy9FPuA,2024-09-03T14:59:28Z,,,,0
UgynJ5ddtBiXRGso_754AaABAg,2024-07-23T15:02:32Z,@Basrin-pi3cu,Untuk korupsi,Thread,http://www.youtube.com/@Basrin-pi3cu,UCylVPE8AIF-LCu5N89dDFIQ,2024-07-23T15:02:32Z,,,,0
Ugw_nvCV1w4ZIwERQyV4AaABAg,2024-06-29T09:42:50Z,@esselalhafidz621,"udahlah jujur aja uang ini buat apa,  hati seluruh rakyat indonesia udah tahu kok, jangan bodoh2i rakyat",Thread,http://www.youtube.com/@esselalhafidz621,UCP2D6ER5zgtllsMHu35bnow,2024-06-29T09:42:50Z,,,,0
UgwmeOgYA13Ad8A7GEB4AaABAg,2024-06-27T16:09:05Z,@dedisuhendi4181,Mendingan gue tabungin di dewa Zeus,Thread,http://www.youtube.com/@dedisuhendi4181,UCsi0YluPoQj8jGJDX1uAAlA,2024-06-27T16:09:05Z,,,,0
UgxDK1itWRgqC-zNqMZ4AaABAg,2024-06-26T06:12:28Z,@RyanatixFamily,"Gak ada sangksi tapi kok wajib, ini aja udah mencla mencle. Gimana nasib uang kita nih",Thread,http://www.youtube.com/@RyanatixFamily,UC9rQ8FtBHivKc7b5BzYVNuw,2024-06-26T06:12:28Z,,,,0
UgwXU5hImgTH2RHxFgV4AaABAg,2024-06-21T14:40:35Z,@alimus7777,"Inti konsep dr pemerintah ini sy lihat, kehadiran pemerintah hadir buat masyarakat dgn alasan sosial. Tetapi melangkahi Hak dasar Rakyat tanpa membuat survei kelayakan apa tidak karna penghasilan Rakyat tidak merata. Seharusnya Pemerintah Hadir membuat rumah Rakyat dengan uang Pemerintah yg di dapat dari pengelolaan Sumber daya alam Indonesia. Bukan malah begini critanya mencekik Rakyat. 
Kalau tidak becus lagi memimpin Negara, seharusnya Mundur.",Thread,http://www.youtube.com/@alimus7777,UCUcI_Ei6qyb3XyMzEs54pzQ,2024-06-21T14:40:35Z,,,,0
Ugxf2iuxnacgvSjDKIB4AaABAg,2024-06-19T14:06:31Z,@roslanwira1284,"kesian bangat nagara indon kata nya nagara maju G20 lagi ada tapi nya ga mampu membantu rakyat untuk kesenangan dari segi soal perumahan,kesihatan,kepanganan dan pendidikan dll lagi kamana di urusin kekayaan nagara indon beda jauh daripada nagara malaysia dari segi kesihatan di bantuin,pendidikan,pangan,kesejateraan rakyat nya di jamin olih kerajaan tidak ada pajakan yan berlebihan yang sengsara kan rakyat nya miris bangat yang kaya bertambah kaya yang miskin bertambah sengsara kehidupan hinga kan terpaksa mengemis mencari pekerjaan ka nagara jiran2 di asia...",Thread,http://www.youtube.com/@roslanwira1284,UCnaBuYZDBMQe2G3oeobmB0g,2024-06-19T14:06:31Z,,,,0
UgxDewtFa8UMNJP56yR4AaABAg,2024-06-19T07:14:00Z,@nanangzainuddin5004,huuuuu.. penabung mulia ya pak... hahhaa..,Thread,http://www.youtube.com/@nanangzainuddin5004,UC2-T5R18kIHagifkQRhRJLg,2024-06-19T07:14:00Z,,,,0
UgwfXV0FgEso4qJgPut4AaABAg,2024-06-17T15:45:01Z,@ihsanjoe28,"Negara ini sangat kaya, tapi di korupsi terus. Tidak ada juga tindakan tegas untuk para koruptor,. Negara cuma menguras rakyat nya.",Thread,http://www.youtube.com/@ihsanjoe28,UC-fKdLmNPnnVzxBNRcFMG6Q,2024-06-17T15:45:01Z,,,,0
UgwgTBXbLqPWnwBiLI54AaABAg,2024-06-15T02:35:12Z,@adetiapahlevi5947,"Kalo transparan, semua asn sudah pensiun pasti terbayar ketika mengambil haknya, lah ini cuma cair berapa belas milyar aja, sisanya mana?!",Thread,http://www.youtube.com/@adetiapahlevi5947,UCWmYdCwhEhOGLTgxRKV4O5Q,2024-06-15T02:35:12Z,,,,0
UgxYE6LKWNVnOwBSNUZ4AaABAg,2024-06-15T02:17:05Z,@user-ti2ez9wc9b,INi sungguh sanggat membagongkan,Thread,http://www.youtube.com/@user-ti2ez9wc9b,UC83a6Tv5fKesBUcdKi8uhvQ,2024-06-15T02:17:05Z,,,,0
UgxnqwqKzy2Yy0awRBB4AaABAg,2024-06-14T07:31:31Z,@IlmanSarifaza,"program tidak pasti, nabung nabung nabung, ujung"" nya di korupsi. kwwkwkkw

jawab pertanyaan "" pasti dapat rumah"" aja gak bisa, blokk",Thread,http://www.youtube.com/@IlmanSarifaza,UClimNz55KS0t0fReSdjTi-g,2024-06-14T07:31:31Z,,,,0
UgxrsMFAc0HPdGR1SqR4AaABAg,2024-06-14T05:38:19Z,@Free.Palestine07,Bisnis Cuan Nih Tapera,Thread,http://www.youtube.com/@Free.Palestine07,UC2mPsKk_3LzPgn68ZSLPAZA,2024-06-14T05:38:19Z,,,,0
Ugyw2CPSfeB9c0zlBQ14AaABAg,2024-06-13T18:13:10Z,@user-ws1kj6og9c,Mending fokus membangun lapangan pekerjaan w,Thread,http://www.youtube.com/@user-ws1kj6og9c,UCIukjmehnMhNqeL4XeHd6uQ,2024-06-13T18:13:10Z,,,,0
UgyKWMPkGo--2Uqb9_l4AaABAg,2024-06-13T07:11:58Z,@liliwujaya2797,"Buat para koruptor,  buat ikn.",Thread,http://www.youtube.com/@liliwujaya2797,UCWXTsNsJm1KqaoQjmA-y8qw,2024-06-13T07:11:58Z,,,,0
UgygQL7HM5g_hOooP6l4AaABAg,2024-06-13T06:04:13Z,@wiwiroeswanti6200,Udah kehabisan lahan korupsi ....,Thread,http://www.youtube.com/@wiwiroeswanti6200,UC5WSMgGHUlwV6UzWH61-6pg,2024-06-13T06:04:13Z,,,,0
A4bnOxO_e2JA4bnX3kh9TD,2024-06-13T06:05:20Z,@wiwiroeswanti6200,"Korupsi dimana mana dari tingkat tertinggi sampai tingkat terendah ...
Bukannya di urus ...",Reply,http://www.youtube.com/@wiwiroeswanti6200,UC5WSMgGHUlwV6UzWH61-6pg,2024-06-13T06:05:20Z,UgygQL7HM5g_hOooP6l4AaABAg,@wiwiroeswanti6200,,0
UgzpcrwoNnR4V546S_94AaABAg,2024-06-12T06:55:56Z,@Aril-xn4uv,wkwkwk... klo rakyat udh marah paling dikasih BLT langsung lupa dan baikan... WAKWAWWWW..,Thread,http://www.youtube.com/@Aril-xn4uv,UCRr8wReNtTVGuVFAdraNZFQ,2024-06-12T06:55:56Z,,,,0
UgxRYO1CYkjPjW-xfZx4AaABAg,2024-06-12T02:19:15Z,@sulistiyawatisulistiyawati5058,Sudah musk sama pemerintah selalu membuat srngsata rakyat nya selalu membuat lahan korupsi pejabat 😊,Thread,http://www.youtube.com/@sulistiyawatisulistiyawati5058,UCCL1C3iGLR3TW8H7F0I2erA,2024-06-12T02:19:15Z,,,,0
UgyeB58tJJNfILczLep4AaABAg,2024-06-11T14:39:30Z,@linggatobing5571,"Dulu BPJS, Tabung Gas 3kg.. habis""an ditentang.. kenyataannya sangat bermanfaat utk Rakyat..
Sekarang TAPERA ditentang..  
Mari kita heran ??",Thread,http://www.youtube.com/@linggatobing5571,UCCGrDBjm16344XEq2e4xj_Q,2024-06-11T14:39:30Z,,,,0
UgwPRK2NV--tCNhag2F4AaABAg,2024-06-11T14:25:56Z,@amahpud7114,Mestinya perbanyak pertobatan diakhir kekuasaan bukannya terus menyesengsarakan rakyat. Persoalan besar rezim ini sudah kehilangan kepercayaan rakyat.,Thread,http://www.youtube.com/@amahpud7114,UC97nM3Sqamr-5UNh8FCKnzg,2024-06-11T14:25:56Z,,,,0
UgwTzeLf_pMlHfajKdx4AaABAg,2024-06-11T08:08:42Z,@DinaMarliah-kh9bp,"TAPERA UNTUK PEJABAT MENIKAHI ARTIS JALAN2 KELUAR NEGRI PAKE JET PRIBADI,APA KABAR 271TRILIUN?? SMOGA RAKYAT BERSATU JIKA TAPERA DI SAHKAN...!!!!PENUHI JAKARTA DARI SABANG SAMPE MARAUKE BERSATU INI NEGARA UDAH BENER2 INGIN MENINDAS RAKYAT....!!!!",Thread,http://www.youtube.com/@DinaMarliah-kh9bp,UCRXq2_2LbVjlK356l9eidpw,2024-06-11T08:08:42Z,,,,0
UgxHk6HUMwR5JnqSdZh4AaABAg,2024-06-11T05:43:59Z,@ahmadsonyratta5916,Senemg  banget  mengupulakan dana  masarakat  yg ujung   2  nya  nanti  pas  mau  ambil  susah 😅😅😅,Thread,http://www.youtube.com/@ahmadsonyratta5916,UCzot7rddykEGHyM9OM2gWOQ,2024-06-11T05:43:59Z,,,,0
UgwtnP7Blt04SJb7vjZ4AaABAg,2024-06-11T05:43:52Z,@ahmadsonyratta5916,Senemg  banget  mengupulakan dana  masarakat  yg ujung   2  nya  nanti  pas  mau  ambil  susah 😅😅😅,Thread,http://www.youtube.com/@ahmadsonyratta5916,UCzot7rddykEGHyM9OM2gWOQ,2024-06-11T05:43:52Z,,,,0
UgzXWHqIzv_U33SlNfJ4AaABAg,2024-06-10T23:59:18Z,@temasya,Ya Allah... selamatkanlah negara saudara ku dan negara ku dari mara bahaya serta fitnah dan fasad akhir zaman. Bangkitkan lah ummah nusantara ini menurut kehendak dan jalan Mu... 🤲,Thread,http://www.youtube.com/@temasya,UCiepGfKAAcySzOHMvJXXW1A,2024-06-10T23:59:18Z,,,,0
UgxVZUQDClxboif7SU54AaABAg,2024-06-10T21:43:29Z,@cahya21lva37,"pemerintah kok semakin kesini semakin kesono..dah kayak vampir,,ngisep darah rakyat mulu..",Thread,http://www.youtube.com/@cahya21lva37,UC5IjnrCx_sxZhsUa4cYn6NQ,2024-06-10T21:43:29Z,,,,0
UgzJeLFMgth3lKmZIxJ4AaABAg,2024-06-10T19:19:35Z,@suparmimamaputri5959,"Tapera
Tabungan pemaksaan rakyat
Nabung di bank saja malah aman",Thread,http://www.youtube.com/@suparmimamaputri5959,UC0xFvAJRpyi9xEVIKKanz-g,2024-06-10T19:19:35Z,,,,0
UgytkzvrDFLOKhUA6CN4AaABAg,2024-06-10T14:05:37Z,@cahyaniyani2196,Udah sinting pemerintah indonesia bolak balik logika,Thread,http://www.youtube.com/@cahyaniyani2196,UC6QxLXUEIc_0t5ceEVlIYFw,2024-06-10T14:05:37Z,,,,0
UgxuVOymgYIWpWOWDMN4AaABAg,2024-06-10T13:46:47Z,@ancadepo1778,Bikin orang mengharap akhirnya jadi malas,Thread,http://www.youtube.com/@ancadepo1778,UCBnCqq46VoZ0G3M4NesZaAw,2024-06-10T13:46:47Z,,,,0
UgyDkPscQDOA6_TNlzp4AaABAg,2024-06-10T13:14:15Z,@bennychieft9535,"Saya setuju sajah jika koruptor di hukum mati....mana suara ASN yg sudah menerima manfaat dari tapera ,apakah mereka sudah menerima manfaat mendpat rumah dari tapera yg sudah berjalan sejak lama ,,ayo donk asn ngomong",Thread,http://www.youtube.com/@bennychieft9535,UCZQK-SS4LiojIq7hgn1vTuw,2024-06-10T13:14:15Z,,,,0
UgwpoadtyHvlvVjujkB4AaABAg,2024-06-10T10:55:33Z,@bangari_20,Pak jkw siapa sih yg bisikin? Kok dia iya iya aja..,Thread,http://www.youtube.com/@bangari_20,UCAweSnCdxRUUWIJCGp77Q6Q,2024-06-10T10:55:33Z,,,,0
UgwNxfYnqCpLaW4LrHt4AaABAg,2024-06-10T08:04:54Z,@teguhwidada8945,kamu pasti bohong....ASN yg mana cuk,Thread,http://www.youtube.com/@teguhwidada8945,UCAiYRno2jCwaMoXLU6GJSog,2024-06-10T08:04:54Z,,,,0
UgwjLCnwOsS9ChNg5AJ4AaABAg,2024-06-10T07:02:52Z,@efendipentil-l9j,"tapera .ini merupakan 
ladang korupsi bagi para koruptor tuntaskan dulu korban  korban asuransi bimiputra kami orang kecil / masyarakat selalau jadi korban parra koruptor",Thread,http://www.youtube.com/@efendipentil-l9j,UCeCKbf0b_KyKG9NsipoJzGg,2024-06-10T07:02:52Z,,,,0
Ugw4VOjjn0ePFPOHaxl4AaABAg,2024-06-10T04:44:01Z,@mbahmombah220,"Kok semakin di jelasin soal Tapera kok malah semakin gak ngerti, gak nyambung, gak jelas, gak tertata ya asal diputuskan sj, gak sinkron, gak ada kepastian..parah..!",Thread,http://www.youtube.com/@mbahmombah220,UC2hx0WWObLQBcl8QQC5ajzQ,2024-06-10T04:44:01Z,,,,0
UgwLkE8cfBdE42N6spF4AaABAg,2024-06-10T02:40:05Z,@user-vn9ln6gv3v,"Tabungan TAPERA  .. NANTI nya kaloo sudah banysk paling di KORUPSI ., ATASAN nya  .! Sepertj ... ASABRI - JIWA SRAYA ..., Lari nya Duwit .,  tabungan orang itu pada kemana  .. pasti nya di UNTALL sama atasan nya ..! Sudah bisa di bayang kan , nasib nya TAPERA .. PASTI  JUGA SEPERTI ITU .!  PENDUDUK ... INDONESIA HARUS BERANI MENOLAK  TAPERA ...! PENDUDUK INDONESIA di tindas ., hidup nya jd TAMBAH KERE ..!",Thread,http://www.youtube.com/@user-vn9ln6gv3v,UCHYemBZIt98kas7jTlBX3Nw,2024-06-10T02:40:05Z,,,,0
Ugz7WUx2Ftqy6Z7XX2F4AaABAg,2024-06-10T01:14:10Z,@jhidancaribo4715,"Dan untuk dana tapera dengan alasan ini itu, hasil akhirnyapun akan di korupsi",Thread,http://www.youtube.com/@jhidancaribo4715,UCpSrLWZAPlr5fkcTbdXKltA,2024-06-10T01:14:10Z,,,,0
Ugx70yDzJX6QoyKNt4t4AaABAg,2024-06-10T00:09:09Z,@hasanuddindin3891,Berarti namanya bukan TAPERA pak. Tapi SUPERA SUMBANGAN PEMEMILIKAN RUMAH.,Thread,http://www.youtube.com/@hasanuddindin3891,UCLtwfgzNLb_4lvOPlnHGIDg,2024-06-10T00:09:09Z,,,,0
UgxAVHPeDowYj7TmsDt4AaABAg,2024-06-09T15:20:07Z,@jacquesMY,"JAWABAN DODI PLINTAT-PLINTUT GAK JELAS. PRINSIP GOTONG ROYONGNYA DIMANA ? KALAU MAU PRINSIP SUBSIDI ITU TUGASNYA NEGARA, BUKAN TUGASNYA RAKYAT MEMBANTU RAKYAT LAIN ! DANA BAPETARUM YANG DITRANSFER KE BATAPERA ITU JUGA BELUM JELAS DISTRIBUSINYA KE YANG BERHAK (PENSIUNAN DLL). BETUL PERNYATAAN PAK DIDI DAN PAK ANTON, ITU GAK JELAS  JAMINAN DAPAT RUMAHNYA WONG KEMAMPUAN PENYEDIAAN RUMAHNYA DARI JALUR BAPETARUM JUGA SDIKIT SEKALI !  INI SEPERTI NEGARA MAU MERAMPOK RAKYATNYA, CIRI2 NEGARA DIKTATOR SUDAH TERLIHAT ! GARA2 SALAH URUS DENGAN KORUPSI DI LEVEL PEMERINTAHANNYA SENDIRI DAN TIDAK MAMPU MEMBERANTAS, MAKA RAKYAT DISURUH MENAMBAL !! SUDAH TERBUKTI DANA2 SEPERTI INI SEBELUMNYA HANYA DIKORUPSI  !!! (ASABRI DAN JIWASRAYA). HANYA ADA SATU KATA : LAWAN !!!",Thread,http://www.youtube.com/@jacquesMY,UC7dGI_hRTWtpVaALmkHUDOA,2024-06-09T15:37:35Z,,,,0
Ugw4Ooa54XZ7FS5J9WN4AaABAg,2024-06-09T15:07:24Z,@WayanKarna-ci4by,"Sblm uud korupsi yg dr th 2012 di àjukan sampai sekrang blm di sahkan sy kurang percya pejbat apa pun""taspen pensiunan aja di korupsi  ""firasat sy ujungnya klo sdh terkumpul paling di garonng jg ""yakinkan rakyat dulu dgan di sahkan uud korupsi di sahkan",Thread,http://www.youtube.com/@WayanKarna-ci4by,UCmQi5oyvFgJVOkP2yhSUeag,2024-06-09T15:07:24Z,,,,0
UgzuzEIr6jiIBrEEri14AaABAg,2024-06-09T14:17:09Z,@aqilamishashafana7362,"Hasil tambang dikorupsi hasil alam di korupsi + lagi, yang tepatnya apa ya donasi kali  belum masuk daftar",Thread,http://www.youtube.com/@aqilamishashafana7362,UCmH_DYv_4u0WH5DdRcxomKA,2024-06-09T14:17:09Z,,,,0
UgzmnH_GERkPNydUVVx4AaABAg,2024-06-09T12:05:59Z,@andrewprayogo9042,"Intine ngene bos bayaran karyawan di negara ini kalo sudah layak,masyarakat pasti bakal banyak yang beli dan punya perumahan ( rumah )",Thread,http://www.youtube.com/@andrewprayogo9042,UCTcqbMIKBat6HgH93U6K_WA,2024-06-09T12:05:59Z,,,,0
Ugwuop2-snpQEd4Rr0J4AaABAg,2024-06-09T08:20:27Z,@hirimhirim3839,Boro boro  cicil rumah. Beli tempe buat makan sehari hari diirit irit,Thread,http://www.youtube.com/@hirimhirim3839,UCA18DU1CB-jqe1ah63AUHTg,2024-06-09T08:20:27Z,,,,0
UgzxIDwyE-sVsOMblCt4AaABAg,2024-06-09T03:11:19Z,@sanwanisulaiman2217,Pasti yg diuntungkan para koruptor,Thread,http://www.youtube.com/@sanwanisulaiman2217,UCgB19aXA3njzKvGzgKU7O8w,2024-06-09T03:11:19Z,,,,0
UgwS3bUMgrMtsiyvYap4AaABAg,2024-06-08T23:16:33Z,@uunumiarsih9330,Tapera boleh ada naikan gajinya dulu 100 presen 👍👍👍,Thread,http://www.youtube.com/@uunumiarsih9330,UC96w_U1BI4zFecP-Bp84zvQ,2024-06-08T23:16:33Z,,,,0
UgzDual_SYlTB4H1eaV4AaABAg,2024-06-08T22:21:05Z,@soni4488,Pmrth koq ga dipercaya sm rkyt nya 😂,Thread,http://www.youtube.com/@soni4488,UCcX6qK_kiA96f33CXBlAq9w,2024-06-08T22:21:05Z,,,,0
Ugw4WttYBa64VnyrqcN4AaABAg,2024-06-08T18:14:00Z,@ilhambaharudin5391,Kebijakan gendeng.. Kl memang pemerintah mau bantu rakyat siapkan dlu rumh nya baru rakyat suruh nyicil tiap bulan.. Ngawureeeee,Thread,http://www.youtube.com/@ilhambaharudin5391,UCJli1JvNvuhbIDFIjiV8GgQ,2024-06-08T18:14:00Z,,,,0
Ugwg3Rkb7sG6W0QAMnp4AaABAg,2024-06-08T10:24:02Z,@risantywijaya9178,Rakyat tidak percaya lg kpd pemerintah.,Thread,http://www.youtube.com/@risantywijaya9178,UCN8pakPIMq1KPN-VdwsYjYw,2024-06-08T10:24:02Z,,,,0
Ugx12UeonV4BqqJTSId4AaABAg,2024-06-08T09:46:41Z,@ac-tual7841,"ada yang namanya BTN PNS yang di bangun di daerah2, tapi ASN tetap harus mencicil lagi kalau ingin memiliki rumah tersebut... jadi manfaat tabungan perumahannnya apa...",Thread,http://www.youtube.com/@ac-tual7841,UCUsRkybMNsPg9hYRTYwSACg,2024-06-08T09:46:41Z,,,,0
UgzksEIwvcLOMT4Lqlp4AaABAg,2024-06-08T09:25:48Z,@TorrySatoriamhmod,k mewakili rakyat korban kedzaliman..Dalam kasus Yantapi,Thread,http://www.youtube.com/@TorrySatoriamhmod,UCxNj88fMvFtmovSRBE4XGvA,2024-06-08T09:25:48Z,,,,0
UgwT5e8M-S2fOtDnIsB4AaABAg,2024-06-08T06:09:46Z,@Etika02,"Tapera program yang tabrakan dengan janji kampanye pak prabowo krn janjinya akan bangun rmh 3jt. 1 jt dipedesaan, 1jt diperkotaan, 1jt dipesisir jd tapera buat apa?😂😂😂",Thread,http://www.youtube.com/@Etika02,UClJfzfF6nGU_wsntIp3g-8A,2024-06-08T06:09:46Z,,,,0
Ugx9oI5Rxgk6O-mi3rB4AaABAg,2024-06-08T05:20:36Z,@taufiktaufik8574,"Konsep nya aja udh salah… ga semua org mau beli rumah.. tp di wajibkan, dana nya bakal jdi haram dr org yg ga redo… maksa banget ini pemerintah… hasil nya pun bukan rumah, logika nya brp tahun itu rumah bisa didapat rakyat klo cicilan bulanan nya 500rb sekalipun… dasar iblisss pemerintah",Thread,http://www.youtube.com/@taufiktaufik8574,UCBg2hQSk5gcYl_xY5KwwHbg,2024-06-08T05:20:36Z,,,,0
Ugx52QzPzi1QVQsBgA94AaABAg,2024-06-08T05:12:16Z,@taufiktaufik8574,"Emg iblis nih yg ngepush tapera, masa iya ga cm duit rakyat udh di maling, skrg mau maling penghasilan rakyat",Thread,http://www.youtube.com/@taufiktaufik8574,UCBg2hQSk5gcYl_xY5KwwHbg,2024-06-08T05:12:16Z,,,,0
UgyfKIcJGghPZLaFq594AaABAg,2024-06-08T03:56:23Z,@airasajja8825,"penabung mulia.... kepalamu itu, komite nya juga donk.. kerja sukarela.... rakyat mulu nyebokin!",Thread,http://www.youtube.com/@airasajja8825,UCwOv24WJASwirNjA0B8a23w,2024-06-08T03:56:23Z,,,,0
UgxxxocXAXCr3Pe_TAl4AaABAg,2024-06-08T01:37:00Z,@LilisMUsman-gg1ix,"Bukan tidak dipungut biaya RS, tapi kami sudah bayar duluan, sebelum sakit, dodol!",Thread,http://www.youtube.com/@LilisMUsman-gg1ix,UCBwkOTPlHkpQ577gTTq6FAQ,2024-06-08T01:37:00Z,,,,0
UgwLSPykoW758KfbUNJ4AaABAg,2024-06-08T00:36:43Z,@Mohamadmd1122-en1wr,Tapera ya untuk diri  sendiri,Thread,http://www.youtube.com/@Mohamadmd1122-en1wr,UCmhElP4qMvDZiEkCxWj97_g,2024-06-08T00:36:43Z,,,,0
UgwxxUJuQPyXzxfjZP94AaABAg,2024-06-08T00:08:35Z,@sofpyanwidodo9693,"Yang komentar hukum mati koruptor di NKRI HARGA MATI,,,,,, mungkin lagi NGELINDUR. 
Yang buat UU itu pemerintah + DPR dan maling2 mereka juga. Apa berani mereka gali lubang kubur sendiri 😅😅😅",Thread,http://www.youtube.com/@sofpyanwidodo9693,UCanG4_vVapNbBGLlp6FLMRA,2024-06-08T00:08:35Z,,,,0
UgzfIa-p8LM0rB94zR14AaABAg,2024-06-07T22:36:24Z,@user-cj1qx6lt7i,In namanya GOTONG ROYONG. sama saja karyawan menanggung tanggung jawab pemerintah kepada orang kecil.makin k sini makin kacau.,Thread,http://www.youtube.com/@user-cj1qx6lt7i,UCEQ5fTZg-VhtBFfRJdait6Q,2024-06-07T22:36:24Z,,,,0
UgyjjHrk3OPgq8fO1LN4AaABAg,2024-06-07T22:17:27Z,@anwaruswatun3500,"KALAU RAKYAT SEPAKAT HUKUMAN MATI PADA KORUPTOR, KEMUNGKINAN NEGARA INI AMAN.",Thread,http://www.youtube.com/@anwaruswatun3500,UCtJH2AdkHQ3vq5uSlHLp3iA,2024-06-07T22:17:27Z,,,,0
UgxZOMVyx9apEw02lk94AaABAg,2024-06-07T22:07:13Z,@lamboksilaban6395,Tidak akan bisa tepat sasaran program ini....,Thread,http://www.youtube.com/@lamboksilaban6395,UCLSi_RY6VqTgrc7uW_DsTIw,2024-06-07T22:07:13Z,,,,0
UgyOPKpIAVtA9ge_yqd4AaABAg,2024-06-07T17:45:39Z,@budiprasetiyo938,Gaji 2juta gmn?,Thread,http://www.youtube.com/@budiprasetiyo938,UCl1pHSeARhCH83VMhgJDIMA,2024-06-07T17:45:39Z,,,,0
Ugw5nhQxuYs435FGe8F4AaABAg,2024-06-07T16:06:35Z,@user-qg6js4hm9x,Cicilan rumahnya sj tdk dapat membayar rumah krn tapera hanya uang muka cicilan rumah namun rumah tdk layak rumah tdk apakah asn semuanya dapat rumah ... Hanya memperkaya bnk dn ojk ...😂😂,Thread,http://www.youtube.com/@user-qg6js4hm9x,UCiqeb5rdWyA1b_iKwr14g5w,2024-06-07T16:06:35Z,,,,0
UgyVeINMUfgXJUsz19h4AaABAg,2024-06-07T15:45:10Z,@user-qg6js4hm9x,Ya harus diliat ojk jgn bangun rumah btn (bangunan Tidak Normal )tdk layak huni... Krn kembali kridit untuk renovasi dengan tanah hak pakai/guna bangunan😂😂😂,Thread,http://www.youtube.com/@user-qg6js4hm9x,UCiqeb5rdWyA1b_iKwr14g5w,2024-06-07T15:45:10Z,,,,0
UgxK_5gnigl8Ds_RQmd4AaABAg,2024-06-07T13:09:08Z,@eddywarman8841,Bermacam cara cari uang buat bayar utang semakin membengkak...,Thread,http://www.youtube.com/@eddywarman8841,UCkexeyM7usMN2NTTPb1Aiqw,2024-06-07T13:09:08Z,,,,0
UgzXiAvIw2cKJ3b89R94AaABAg,2024-06-07T13:04:49Z,@alga_2426,Fokus kejer korupsi aja loh kelar jangan ngakalin uang rakyat yg gak seberapa ini,Thread,http://www.youtube.com/@alga_2426,UCiLAkRlm9Dv8LLtjDjgA5fQ,2024-06-07T13:04:49Z,,,,0
UgyGHGx4lr12JI5g1ZJ4AaABAg,2024-06-07T12:58:29Z,@SupiatiTian,Ya ALLAH apakah rakyat kecil tidak berhak bahagia,Thread,http://www.youtube.com/@SupiatiTian,UCVsvxVF96bMmf48AawIsQmA,2024-06-07T12:58:29Z,,,,0
Ugy4x74hCVOh2R2ZHV54AaABAg,2024-06-07T12:48:43Z,@ParlindunganManalu-kj8cm,Pemerintahan cari uang dari rakyat lebih gampang dibanding dengan cari pinjaman,Thread,http://www.youtube.com/@ParlindunganManalu-kj8cm,UC1tr1TBUjslq3uPFq_c8zaQ,2024-06-07T12:48:43Z,,,,0
UgxGn40-WZ-_OMhDTV14AaABAg,2024-06-07T11:48:30Z,@ibrahimlaning540,Tolonglah jangan menambah beban masyarakat,Thread,http://www.youtube.com/@ibrahimlaning540,UCd6IndxKITXVhyKFtszqQ4g,2024-06-07T11:48:30Z,,,,1
Ugwn5wf8cb30kOYsByh4AaABAg,2024-06-07T11:05:25Z,@endangernawati662,"Nabung Tapera,,ujung2 dikorupsi,,klo ingin menyelamatkan diri detelah nyungsep jg melibatkan Rakyat,,tanggung sendiri tuh akibat kebijakan yg keblinger,,",Thread,http://www.youtube.com/@endangernawati662,UCELIJXS0p9IxzhKUjVq0oZg,2024-06-07T11:05:25Z,,,,0
UgzBoaITvBW__5IRTH54AaABAg,2024-06-07T07:44:52Z,@aguswinarno8463,30:12,Thread,http://www.youtube.com/@aguswinarno8463,UC94mQjXofGIEKwoC1r5YWMA,2024-06-07T07:44:52Z,,,,0
UgxXAiwYRa_tnRxivfl4AaABAg,2024-06-07T06:57:26Z,@anggianapitupulu5684,"Cintoh lah china,pemerintah menyediakan perumahan untuk rakyatnya setelah ada hukuman mati dan memiskinkan para koruptor di negaranya.",Thread,http://www.youtube.com/@anggianapitupulu5684,UCKf5dwN_ujToZBYLGXuIdQQ,2024-06-07T06:57:26Z,,,,0
UgxiqJyEBN7ZnnoBEtp4AaABAg,2024-06-07T05:02:01Z,@heripsonsyahputra3748,TAPERA CIPTAKAN PELUANG KORUP UTK PARA OKNUM.!!,Thread,http://www.youtube.com/@heripsonsyahputra3748,UCdHPh3-9Hc7IhSGv7i-74aQ,2024-06-07T05:02:01Z,,,,0
UgxKVvrsN4NZXtRpexV4AaABAg,2024-06-07T04:44:42Z,@wazz1913,Di zaman gusdur buruh di perhatikan dgn baik...gusdur lengser nasib buruh terus memburuk sampe sekarang.,Thread,http://www.youtube.com/@wazz1913,UC34iWFih3msMs-SlyB7SNHA,2024-06-07T04:44:42Z,,,,0
Ugzt5-QUx8OCSY3EST94AaABAg,2024-06-07T02:11:42Z,@ariqheryadi6894,Revolusi.!!!,Thread,http://www.youtube.com/@ariqheryadi6894,UCHI6czsHnrtG5Xd-5uAubLQ,2024-06-07T02:11:42Z,,,,0
UgyrVuoOIhXGXRuuwRh4AaABAg,2024-06-07T00:20:47Z,@koesbandriyo1052,Siapa yang mengusung dan memaksa tapera agar di setujui pemerintah,Thread,http://www.youtube.com/@koesbandriyo1052,UCoezkHm5uQnQ2Yl6V2kL4Qw,2024-06-07T00:20:47Z,,,,0
